cid,premise_name,premise_type,premise
shoot_in_t_tail,SHOOT_IN_T_TAIL,H_射精与绝顶,在交互对象的尾巴射精
shoot_in_t_horn,SHOOT_IN_T_HORN,H_射精与绝顶,在交互对象的兽角射精
shoot_in_t_ears,SHOOT_IN_T_EARS,H_射精与绝顶,在交互对象的兽耳射精
shoot_in_t_cloth,SHOOT_IN_T_CLOTH,H_射精与绝顶,在交互对象的衣服上射精（含全部位）
t_turn_orgasm_0,T_TURN_ORGASM_0,H_射精与绝顶,交互对象本次H中还没有绝顶
t_turn_orgasm_g_1,T_TURN_ORGASM_G_1,H_射精与绝顶,交互对象本次H中绝顶次数>1
t_turn_orgasm_g_5,T_TURN_ORGASM_G_5,H_射精与绝顶,交互对象本次H中绝顶次数>5
t_turn_orgasm_g_10,T_TURN_ORGASM_G_10,H_射精与绝顶,交互对象本次H中绝顶次数>10
t_turn_n_orgasm_g_3,T_TURN_N_ORGASM_G_3,H_射精与绝顶,交互对象本次H中N绝顶次数>3
t_turn_b_orgasm_g_3,T_TURN_B_ORGASM_G_3,H_射精与绝顶,交互对象本次H中B绝顶次数>3
t_turn_c_orgasm_g_3,T_TURN_C_ORGASM_G_3,H_射精与绝顶,交互对象本次H中C绝顶次数>3
turn_p_orgasm_g_1,TURN_P_ORGASM_G_1,H_射精与绝顶,玩家本次H中射精次数>1
turn_p_orgasm_g_3,TURN_P_ORGASM_G_3,H_射精与绝顶,玩家本次H中射精次数>3
t_turn_v_orgasm_g_3,T_TURN_V_ORGASM_G_3,H_射精与绝顶,交互对象本次H中V绝顶次数>3
t_turn_a_orgasm_g_3,T_TURN_A_ORGASM_G_3,H_射精与绝顶,交互对象本次H中A绝顶次数>3
t_turn_u_orgasm_g_3,T_TURN_U_ORGASM_G_3,H_射精与绝顶,交互对象本次H中U绝顶次数>3
t_turn_w_orgasm_g_3,T_TURN_W_ORGASM_G_3,H_射精与绝顶,交互对象本次H中W绝顶次数>3
t_turn_m_orgasm_g_3,T_TURN_M_ORGASM_G_3,H_射精与绝顶,交互对象本次H中M绝顶次数>3
pl_semen_le_2,PL_SEMEN_LE_2,H_射精与绝顶,玩家当前精液量小于等于2ml
pl_semen_le_50,PL_SEMEN_LE_50,H_射精与绝顶,玩家当前精液量小于等于50ml
pl_semen_ge_50,PL_SEMEN_GE_50,H_射精与绝顶,玩家当前精液量大于等于50ml
pl_semen_ge_100,PL_SEMEN_GE_100,H_射精与绝顶,玩家当前精液量大于等于100ml
pl_just_shoot,PL_JUST_SHOOT,H_射精与绝顶,玩家前指令射精了
pl_not_just_shoot,PL_NOT_JUST_SHOOT,H_射精与绝顶,玩家前指令未射精
self_orgasm_edge,SELF_ORGASM_EDGE,H_射精与绝顶,自己正在被绝顶寸止
self_not_orgasm_edge,SELF_NOT_ORGASM_EDGE,H_射精与绝顶,自己没有被绝顶寸止
self_orgasm_edge_relase,SELF_ORGASM_EDGE_RELAESE,H_射精与绝顶,自己被绝顶寸止解放
target_orgasm_edge,TARGET_ORGASM_EDGE,H_射精与绝顶,交互对象正在被绝顶寸止
target_not_orgasm_edge,TARGET_NOT_ORGASM_EDGE,H_射精与绝顶,交互对象没有被绝顶寸止
target_orgasm_edge_relase,TARGET_ORGASM_EDGE_RELAESE,H_射精与绝顶,交互对象被绝顶寸止解放
self_time_stop_orgasm_relase,SELF_TIME_STOP_ORGASM_RELAESE,H_射精与绝顶,自己被时停解放
target_time_stop_orgasm_relase,TARGET_TIME_STOP_ORGASM_RELAESE,H_射精与绝顶,交互对象被时停解放
self_orgasm_edge_relase_or_time_stop_orgasm_relase,SELF_ORGASM_EDGE_RELAESE_OR_TIME_STOP_ORGASM_RELAESE,H_射精与绝顶,自己被绝顶寸止解放或时停解放

npc_active_h,NPC_ACTIVE_H,H_逆推,自己正在主动H
npc_not_active_h,NPC_NOT_ACTIVE_H,H_逆推,自己没有在主动H
t_npc_active_h,T_NPC_ACTIVE_H,H_逆推,交互对象正在主动H
t_npc_not_active_h,T_NPC_NOT_ACTIVE_H,H_逆推,交互对象没有在主动H

group_sex_fail_and_self_agree,GROUP_SEX_FAIL_AND_SELF_AGREE,H_多P,多P邀请失败了，但自己不是拒绝者
group_sex_fail_and_self_refuse,GROUP_SEX_FAIL_AND_SELF_REFUSE,H_多P,多P邀请失败了，自己是拒绝者

have_food,HAVE_FOOD,道具_持有,拥有食物
not_have_food,NOT_HAVE_FOOD,道具_持有,未拥有食物
have_camera,HAVE_CAMERA,道具_持有,已持有相机
have_video_recorder,HAVE_VIDEO_RECORDER,道具_持有,已持有录像机
have_instrument,HAVE_INSTRUMENT,道具_持有,已持有乐器
have_nipple_clamp,HAVE_NIPPLE_CLAMP,道具_持有,已持有乳头夹
have_love_egg,HAVE_LOVE_EGG,道具_持有,已持有跳蛋
have_clit_clamp,HAVE_CLIT_CLAMP,道具_持有,已持有阴蒂夹
have_electric_message_stick,HAVE_ELECTRIC_MESSAGE_STICK,道具_持有,已持有电动按摩棒
have_vibrator,HAVE_VIBRATOR,道具_持有,已持有震动棒
have_milking_machine,HAVE_MILKING_MACHINE,道具_持有,已持有搾乳机
have_urine_collector,HAVE_URINE_COLLECTOR,道具_持有,已持有采尿器
have_bondage,HAVE_BONDAGE,道具_持有,已持有绳子
have_patch,HAVE_PATCH,道具_持有,已持有眼罩
have_big_vibrator,HAVE_BIG_VIBRATOR,道具_持有,已持有加粗震动棒
have_huge_vibrator,HAVE_HUGE_VIBRATOR,道具_持有,已持有巨型震动棒
have_clyster_tools,HAVE_CLYSTER_TOOLS,道具_持有,已持有灌肠套装
have_anal_beads,HAVE_ANAL_BEADS,道具_持有,已持有拉珠
have_anal_plug,HAVE_ANAL_PLUG,道具_持有,已持有肛塞
have_whip,HAVE_WHIP,道具_持有,已持有鞭子
have_needle,HAVE_NEEDLE,道具_持有,已持有针
have_condom,HAVE_CONDOM,道具_持有,已持有避孕套
have_safe_candles,HAVE_SAFE_CANDLES,道具_持有,已持有低温蜡烛
have_cotton_stick,HAVE_COTTON_STICK,道具_持有,已持有无菌棉签
have_birth_control_pills_before,HAVE_BIRTH_CONTROL_PILLS_BEFORE,道具_持有,已持有事前避孕药
have_birth_control_pills_after,HAVE_BIRTH_CONTROL_PILLS_AFTER,道具_持有,已持有事后避孕药
have_body_lubricant,HAVE_BODY_LUBRICANT,道具_持有,已持有润滑液
have_philter,HAVE_PHILTER,道具_持有,已持有媚药
have_enemas,HAVE_ENEMAS,道具_持有,已持有灌肠液
have_diuretics_once,HAVE_DIURETICS_ONCE,道具_持有,已持有一次性利尿剂
have_diuretics_persistent,HAVE_DIURETICS_PERSISTENT,道具_持有,已持有持续性利尿剂
have_sleeping_pills,HAVE_SLEEPING_PILLS,道具_持有,已持有安眠药
have_clomid,HAVE_CLOMID,道具_持有,已持有排卵促进药
have_ring,HAVE_RING,道具_持有,已持有戒指
have_collar,HAVE_COLLAR,道具_持有,已持有项圈
have_bag,HAVE_BAG,道具_持有,已持有干员携袋

self_now_nipple_clamp,SELF_NOW_NIPPLE_CLAMP,道具_使用,自己正在乳头夹
target_now_nipple_clamp,TARGET_NOW_NIPPLE_CLAMP,道具_使用,交互对象正在乳头夹
target_not_nipple_clamp,TARGET_NOT_NIPPLE_CLAMP,道具_使用,交互对象没有在乳头夹
self_now_clit_clamp,SELF_NOW_CLIT_CLAMP,道具_使用,自己正在阴蒂夹
target_now_clit_clamp,TARGET_NOW_CLIT_CLAMP,道具_使用,交互对象正在阴蒂夹
target_not_clit_clamp,TARGET_NOT_CLIT_CLAMP,道具_使用,交互对象没有在阴蒂夹
target_now_anal_beads,TARGET_NOW_ANAL_BEADS,道具_使用,交互对象正在肛门拉珠
target_not_anal_beads,TARGET_NOT_ANAL_BEADS,道具_使用,交互对象没有在肛门拉珠
self_now_vibrator_insertion,SELF_NOW_VIBRATOR_INSERTION,道具_使用,自己V正插入震动棒
target_now_vibrator_insertion,TARGET_NOW_VIBRATOR_INSERTION,道具_使用,交互对象V正插入震动棒
target_not_vibrator_insertion,TARGET_NOT_VIBRATOR_INSERTION,道具_使用,交互对象V没有在插入震动棒
self_now_vibrator_insertion_anal,SELF_NOW_VIBRATOR_INSERTION_ANAL,道具_使用,自己A正插入震动棒
target_now_vibrator_insertion_anal,TARGET_NOW_VIBRATOR_INSERTION_ANAL,道具_使用,交互对象A正插入震动棒
target_not_vibrator_insertion_anal,TARGET_NOT_VIBRATOR_INSERTION_ANAL,道具_使用,交互对象A没有在插入震动棒
target_now_milking_machine,TARGET_NOW_MILKING_MACHINE,道具_使用,交互对象正在搾乳机
target_not_milking_machine,TARGET_NOT_MILKING_MACHINE,道具_使用,交互对象没有在搾乳机
target_now_urine_collector,TARGET_NOW_URINE_COLLECTOR,道具_使用,交互对象正在采尿器
target_not_urine_collector,TARGET_NOT_URINE_COLLECTOR,道具_使用,交互对象没有在采尿器
self_sleep_pills,SELF_SEELP_PIILS,道具_使用,自己已服用安眠药
self_not_sleep_pills,SELF_NOT_SEELP_PIILS,道具_使用,自己没有服用安眠药
target_now_birth_control_pills_before,TARGET_NOW_BIRTH_CONTROL_PILLS_BEFORE,道具_使用,交互对象已服用事前避孕药
target_not_birth_control_pills_before,TARGET_NOT_BIRTH_CONTROL_PILLS_BEFORE,道具_使用,交互对象没有服用事前避孕药
target_now_birth_control_pills_after,TARGET_NOW_BIRTH_CONTROL_PILLS_AFTER,道具_使用,交互对象已服用事后避孕药
target_not_birth_control_pills_after,TARGET_NOT_BIRTH_CONTROL_PILLS_AFTER,道具_使用,交互对象没有服用事后避孕药
now_condom,NOW_CONDOM,道具_使用,自己正戴着避孕套
now_not_condom,NOW_NOT_CONDOM,道具_使用,自己没有戴着避孕套
not_use_condom_in_h,NOT_USE_CONDOM_IN_H,道具_使用,本次H中没有已用掉的避孕套
use_condom_in_h_ge_1,USE_CONDOM_IN_H_GE_1,道具_使用,本次H中已用掉的避孕套数量大于等于1
use_condom_in_h_ge_3,USE_CONDOM_IN_H_GE_3,道具_使用,本次H中已用掉的避孕套数量大于等于3
use_condom_in_h_ge_5,USE_CONDOM_IN_H_GE_5,道具_使用,本次H中已用掉的避孕套数量大于等于3
use_condom_in_h_ge_10,USE_CONDOM_IN_H_GE_10,道具_使用,本次H中已用掉的避孕套数量大于等于10

have_collection,HAVE_COLLECTION,收集,持有藏品
c_bonus_103,COLLECT_BONUS_102,收集,收藏奖励_102_解锁索要内裤
c_bonus_203,COLLECT_BONUS_202,收集,收藏奖励_202_解锁索要袜子

patient_wait,PATIENT_WAIT,经营,有患者正等待就诊
new_npc_wait,NEW_NPC_WAIT,经营,有已招募待确认的干员
have_office_work_need_to_do,HAVE_OFFICE_WORK_NEED_TO_DO,经营,有需要处理的公务
pink_certificate_g_10,PINK_CERTIFICATE_G_10,经营,拥有粉红凭证数量大于10

pl_action_sleep,PL_ACTION_SLEEP,行动,玩家正在睡觉
pl_action_not_sleep,PL_ACTION_NOT_SLEEP,行动,玩家没有在睡觉
action_sleep,ACTION_SLEEP,行动,自己正在睡觉
action_not_sleep,ACTION_NOT_SLEEP,行动,自己没有在睡觉
t_action_sleep,T_ACTION_SLEEP,行动,交互对象正在睡觉
t_action_not_sleep,T_ACTION_NOT_SLEEP,行动,交互对象没有在睡觉
action_rest,ACTION_REST,行动,自己正在休息
action_not_rest,ACTION_NOT_REST,行动,自己没有在休息
action_move,ACTION_MOVE,行动,自己正在移动
action_not_move,ACTION_NOT_MOVE,行动,自己没有在移动
pl_action_move,PL_ACTION_MOVE,行动,玩家正在移动
pl_action_not_move,PL_ACTION_NOT_MOVE,行动,玩家没有在移动
t_action_move,T_ACTION_MOVE,行动,交互对象正在移动
t_action_not_move,T_ACTION_NOT_MOVE,行动,交互对象没有在移动
action_work_or_entertainment,ACTION_WORK_OR_ENTERTAINMENT,行动,自己正在工作或娱乐
pl_action_food_normal,PL_ACTION_FOOD_NORMAL,行动,食物调味_正常
pl_action_food_sour,PL_ACTION_FOOD_SOUR,行动,食物调味_酸
pl_action_food_sweet,PL_ACTION_FOOD_SWEET,行动,食物调味_甜
pl_action_food_bitter,PL_ACTION_FOOD_BITTER,行动,食物调味_苦
pl_action_food_spicy,PL_ACTION_FOOD_SPICY,行动,食物调味_辣
pl_action_food_sement_hidden,PL_ACTION_FOOD_SEMEN_HIDDEN,行动,食物调味_巧妙加精液
pl_action_food_sement_direct,PL_ACTION_FOOD_SEMEN_DIRECT,行动,食物调味_直接加精液
pl_action_food_medicine,PL_ACTION_FOOD_MEDICINE,行动,食物调味_加药
ai_eat_in_restaurant,AI_EAT_IN_RESTAURANT,行动,AI要在餐厅吃饭
ai_not_eat_in_restaurant,AI_NOT_EAT_IN_RESTAURANT,行动,AI不在餐厅吃饭(即在食堂吃)

flag_baby_exist,FLAG_BABY_EXIST,生育,当前有婴儿存在
position_in_nursery_and_flag_baby_exist,POSITION_IN_IN_NURSERY_AND_FLAG_BABY_EXIST,生育,当前自己在育儿室且育儿室有婴儿存在
reproduction_period_0,REPRODUCTION_PERIOD_0,生育,自己当前是安全期
reproduction_period_1,REPRODUCTION_PERIOD_1,生育,自己当前是普通期
reproduction_period_2,REPRODUCTION_PERIOD_2,生育,自己当前是危险期
reproduction_period_3,REPRODUCTION_PERIOD_3,生育,自己当前是排卵期
t_reproduction_period_0,T_REPRODUCTION_PERIOD_0,生育,交互对象当前是安全期
t_reproduction_period_1,T_REPRODUCTION_PERIOD_1,生育,交互对象当前是普通期
t_reproduction_period_2,T_REPRODUCTION_PERIOD_2,生育,交互对象当前是危险期
t_reproduction_period_3,T_REPRODUCTION_PERIOD_3,生育,交互对象当前是排卵期

to_do,TO_DO,未分类,未实装


